90
65 74 62 90 70 99 50 95 16 6 92 68 45 19 65 76 66 41 76 13 91 93 34 12 3 52 89 65 97 42 16 47 16 55 52 40 26 40 9 7 16 36 38 23 96 17 49 9 90 25 83 84 35 85 82 24 9 78 90 46 78 98 12 96 50 7 56 54 83 29 30 85 82 55 91 52 83 0 51 17 67 61 85 25 36 19 69 53 26 5 
17 0 9 12 39 96 14 34 69 20 49 48 28 7 24 80 3 60 89 69 50 24 83 91 73 81 53 14 79 18 39 19 4 82 38 68 8 87 93 72 86 75 21 64 25 94 84 45 79 98 50 77 31 43 98 9 2 3 0 13 63 74 58 83 81 9 77 0 46 13 13 93 11 39 5 30 12 51 0 51 54 90 33 93 67 21 25 65 33 17 
13 40 55 92 91 25 37 73 68 68 57 98 82 5 63 3 8 32 69 79 76 50 30 51 92 95 81 50 15 38 19 90 49 86 85 74 76 56 78 76 8 75 7 91 25 91 53 47 36 91 50 33 53 75 51 48 2 70 50 56 84 92 67 61 12 97 25 57 87 74 58 75 87 35 6 90 17 17 51 0 66 25 25 17 39 8 59 16 68 17 
91 60 40 4 70 19 48 60 91 46 21 22 52 37 0 78 65 38 8 31 21 29 29 37 76 88 19 74 28 61 31 57 91 15 71 64 65 76 64 39 24 21 23 65 9 30 68 75 68 44 20 57 48 83 10 31 36 29 11 1 20 97 7 59 29 16 0 53 45 30 60 14 79 37 30 58 65 67 54 66 0 10 75 2 1 55 79 34 82 15 
37 20 59 17 76 43 58 19 63 96 66 47 10 57 97 84 75 29 99 22 67 40 96 26 70 85 89 43 27 35 1 54 98 11 89 9 67 39 7 4 31 84 97 95 53 9 6 8 93 9 46 12 14 0 54 31 34 66 47 57 69 97 95 18 57 55 91 79 69 56 76 96 68 89 74 37 20 61 90 25 10 0 27 77 49 15 23 46 87 27 
68 40 65 79 19 39 72 68 90 31 91 45 9 76 55 34 93 98 94 68 37 77 17 8 28 62 47 12 18 34 25 94 93 88 71 47 59 94 62 63 41 45 23 60 86 50 35 97 86 69 52 80 59 89 71 45 67 41 99 72 50 32 40 29 77 45 97 94 87 92 34 6 77 74 77 46 0 85 33 25 75 27 0 97 17 73 10 91 88 48 
63 16 31 39 37 95 74 53 17 51 14 63 15 85 66 89 43 57 68 29 4 92 41 63 83 33 13 5 37 45 76 83 31 96 96 37 47 49 62 27 84 73 38 49 89 18 11 6 88 3 98 0 77 0 70 21 99 6 40 24 29 63 47 78 48 62 96 70 98 61 58 47 93 60 49 21 80 25 93 17 2 77 97 0 51 9 99 22 31 97 
63 1 27 29 22 19 54 95 2 87 59 3 17 91 79 80 10 61 26 86 34 49 71 78 66 50 15 59 22 69 78 60 61 22 57 26 71 31 55 52 10 52 59 40 46 80 17 31 36 97 87 38 98 0 65 86 11 28 68 79 9 37 6 35 94 16 29 36 17 56 85 78 48 53 86 3 75 36 67 39 1 49 17 51 0 61 34 7 59 65 
25 48 90 7 3 60 42 35 20 39 29 64 19 2 86 99 5 12 24 14 19 36 65 11 3 71 36 24 58 32 19 57 31 29 90 87 37 89 39 49 4 23 63 56 39 29 39 42 46 57 86 25 15 93 77 4 77 91 80 86 92 46 10 96 34 57 84 70 64 12 83 9 33 18 16 93 8 19 21 8 55 15 73 9 61 0 50 98 70 11 
44 5 2 29 8 68 71 53 1 81 69 9 97 77 99 71 95 44 63 29 21 87 59 85 40 69 53 18 32 31 98 53 69 32 25 8 13 10 54 38 27 77 57 63 87 66 1 62 58 89 68 9 76 13 14 13 67 60 37 61 84 23 96 51 85 96 10 49 8 69 34 42 70 65 58 40 50 69 25 59 79 23 10 99 34 50 0 40 51 29 
58 56 69 23 6 3 26 20 35 91 67 78 0 73 11 99 88 71 30 39 90 37 57 17 89 95 34 30 78 94 89 68 57 29 16 24 45 36 18 73 74 93 13 57 45 5 51 28 39 47 69 40 27 44 86 95 23 52 43 46 62 3 84 39 32 87 3 96 77 34 96 22 28 26 44 65 32 53 65 16 34 46 91 22 7 98 40 0 18 53 
0 41 73 13 3 97 57 18 46 16 57 84 75 52 8 87 95 30 71 41 91 42 16 25 31 30 71 24 5 39 28 50 24 88 71 80 97 26 52 31 93 61 97 47 91 67 43 23 10 7 14 50 45 98 14 55 87 97 90 79 97 76 71 78 31 15 46 73 86 96 66 68 64 49 41 99 84 26 33 68 82 87 88 31 59 70 51 18 0 58 
6 71 11 24 66 46 62 78 46 45 19 25 8 11 76 75 39 42 39 94 55 87 25 62 28 36 12 19 31 4 26 67 9 42 92 2 69 69 2 22 40 12 61 62 70 67 52 99 90 14 70 8 1 3 54 25 6 59 58 48 96 63 29 76 93 4 38 57 82 14 8 33 6 26 76 77 66 5 17 17 15 27 48 97 65 11 29 53 58 0 
