100
67 47 38 73 52 47 21 2 29 40 89 36 90 98 94 84 13 80 77 46 95 73 1 45 31 3 15 89 74 47 61 41 94 52 14 47 99 87 1 29 28 42 17 70 40 11 55 6 43 32 52 39 58 54 36 89 9 3 31 83 51 92 77 45 44 43 44 96 31 0 77 59 40 94 81 80 58 36 86 53 21 91 92 31 97 28 20 6 32 51 42 35 96 19 80 40 14 77 88 45 
22 65 4 14 12 38 95 70 74 33 75 47 24 68 78 21 48 51 80 32 54 74 67 50 45 0 43 59 77 31 5 51 97 61 66 9 99 61 31 26 94 6 25 71 26 56 92 27 7 24 59 13 98 79 16 43 79 59 3 56 42 60 7 91 21 73 52 73 86 83 0 33 42 76 4 20 32 48 47 91 73 7 5 71 86 21 67 17 32 70 73 26 82 32 18 3 58 70 28 44 
6 79 77 0 56 33 20 88 82 68 80 7 27 85 78 65 58 97 82 42 67 7 68 1 39 38 5 97 61 85 94 67 65 23 19 21 57 39 9 91 59 41 98 86 78 28 3 36 26 85 30 45 44 51 47 84 89 4 33 50 89 27 69 54 51 88 27 60 80 89 51 0 30 1 78 9 29 81 97 55 19 28 1 63 79 48 99 20 52 33 71 93 12 92 0 15 81 27 75 61 
68 78 52 99 79 30 60 9 12 9 16 83 89 69 46 68 17 46 41 21 31 64 67 95 56 67 11 89 46 38 2 15 17 55 14 48 85 26 9 49 35 26 32 25 95 79 45 65 77 38 38 60 2 5 55 59 72 66 0 19 5 3 34 74 58 0 74 95 78 84 45 65 0 77 42 57 8 40 74 37 78 13 49 81 18 5 92 43 23 92 14 80 95 0 54 5 0 29 1 30 
65 98 95 27 27 38 36 36 78 11 25 56 76 75 89 46 32 81 41 55 74 55 36 21 55 42 27 7 23 80 37 40 78 85 67 5 23 56 93 53 19 71 61 95 46 51 93 78 84 35 85 10 42 21 32 98 16 11 57 91 43 95 32 73 80 99 30 55 55 24 60 74 47 0 21 93 24 67 23 61 2 8 71 44 82 55 94 50 66 52 41 61 99 25 34 31 25 65 86 32 
41 98 59 88 71 32 33 48 99 8 9 53 68 32 50 50 88 44 52 6 96 46 68 47 71 54 78 96 19 64 81 12 14 92 0 86 76 85 86 76 93 47 81 62 79 31 64 19 76 17 26 24 63 46 72 34 0 50 83 72 67 16 84 33 60 37 71 36 22 57 64 16 4 46 0 36 77 42 55 5 11 33 30 26 79 54 61 32 56 96 56 75 64 92 9 24 29 80 60 4 
38 77 20 94 23 50 30 0 44 86 6 8 71 88 34 51 94 47 35 50 43 43 26 59 87 35 83 17 67 96 73 5 73 45 0 96 95 82 48 91 68 6 99 92 94 34 95 88 33 30 91 29 25 17 88 12 4 24 81 71 20 54 29 45 51 81 41 46 63 41 90 84 48 89 76 0 75 71 35 61 53 26 90 78 95 78 42 99 2 76 22 74 82 51 19 34 32 12 32 96 
54 22 32 54 64 8 0 91 79 35 52 32 13 42 62 8 73 56 59 27 32 82 2 15 85 21 1 18 34 33 66 40 8 98 46 72 6 46 15 37 82 68 69 47 62 83 56 35 39 67 15 24 49 17 91 35 38 92 5 24 25 71 16 85 69 62 57 27 61 73 64 95 93 85 42 7 0 98 95 11 66 10 35 67 27 26 54 17 70 59 94 48 82 10 33 3 25 43 30 86 
68 46 81 61 31 23 68 51 74 63 63 92 25 50 59 52 29 66 70 99 77 64 47 60 26 33 63 51 76 46 37 44 92 70 5 76 94 25 79 20 41 94 12 66 45 23 71 26 89 41 25 19 57 25 79 35 58 94 87 86 40 76 30 85 47 87 61 93 64 92 65 5 87 77 24 84 52 0 10 94 88 87 13 97 64 92 32 22 86 71 8 79 48 90 16 47 77 29 92 42 
21 57 99 60 86 23 44 38 70 6 32 10 94 45 7 58 37 92 33 76 63 93 7 11 84 23 10 13 52 2 55 25 11 55 86 97 30 30 36 53 89 20 63 83 66 23 93 55 15 78 83 78 72 90 42 8 65 52 21 17 7 77 95 18 84 81 68 66 63 4 19 52 24 35 87 42 58 81 0 73 11 81 51 83 24 93 91 89 98 65 59 57 94 54 75 78 35 43 96 50 
99 68 3 76 3 90 18 13 23 68 86 35 2 89 70 26 35 14 67 85 79 26 42 73 32 69 3 19 13 99 70 64 19 73 92 74 15 63 87 39 31 25 26 85 15 96 11 2 10 79 87 89 57 81 14 90 50 17 9 15 69 31 80 88 4 24 63 20 87 2 11 71 28 37 8 95 33 20 49 0 51 36 85 60 69 0 2 19 69 64 35 38 95 15 27 0 91 42 72 31 
96 83 54 24 20 62 71 53 82 20 49 85 8 87 46 77 87 48 97 56 12 32 47 8 99 74 60 90 68 84 73 64 67 27 41 39 90 12 92 72 85 94 10 93 81 8 23 20 8 20 28 21 4 75 81 3 1 93 45 69 77 19 86 96 46 27 35 36 91 79 61 76 73 23 22 6 31 45 26 39 0 55 12 73 30 45 76 84 38 73 53 67 44 91 63 43 70 50 31 14 
30 92 90 3 67 64 62 50 61 88 90 30 95 54 3 78 0 31 62 90 5 67 10 1 11 25 44 81 76 76 95 6 20 38 61 88 54 23 38 16 64 80 46 11 35 2 89 87 33 3 29 90 23 39 92 34 65 36 15 93 64 63 99 85 1 12 25 55 36 15 23 52 48 22 63 35 24 5 22 57 8 0 48 83 43 40 17 60 28 33 53 93 48 52 30 49 16 7 56 52 
22 80 56 70 2 20 57 26 77 79 35 85 83 83 69 26 75 38 38 4 23 91 49 71 95 79 20 11 38 29 16 60 61 72 83 63 44 40 41 21 72 76 59 7 12 80 85 87 18 23 43 42 14 92 13 9 23 86 72 61 67 88 74 28 13 9 43 57 49 36 31 73 64 90 80 76 22 17 16 40 40 59 0 6 52 48 67 27 86 40 89 53 80 63 81 93 72 76 3 73 
12 86 99 76 76 31 53 50 49 69 90 89 80 25 48 84 25 15 12 63 55 53 16 88 16 49 33 40 25 36 65 89 22 16 65 50 48 70 0 97 91 43 38 72 20 86 56 45 54 20 8 61 73 76 49 41 77 83 33 54 71 99 43 46 15 8 96 15 79 49 64 22 44 3 94 64 41 3 61 47 23 21 9 0 97 58 90 26 41 24 80 65 75 23 11 42 83 59 58 14 
8 22 37 4 77 83 68 71 86 81 18 62 2 27 11 51 38 1 77 79 25 57 44 0 32 55 95 68 15 53 82 75 27 19 32 5 55 0 28 41 34 46 3 36 26 14 88 64 16 17 95 93 75 92 46 59 99 41 27 66 46 10 94 73 81 26 30 36 26 58 30 60 57 33 49 35 0 37 99 68 54 46 61 81 0 59 93 38 0 20 4 98 82 98 72 16 24 2 4 3 
13 34 15 22 20 16 57 20 5 8 40 12 54 53 93 45 13 38 35 65 59 39 64 93 90 36 9 66 90 14 21 55 0 89 77 20 5 86 92 63 46 32 75 53 86 20 98 51 59 33 16 18 24 80 11 66 16 73 85 59 87 58 14 39 47 44 60 5 82 4 68 29 89 43 34 75 63 32 26 74 17 94 92 93 75 0 12 43 81 97 2 20 55 69 59 55 13 71 12 47 
76 32 76 65 75 62 92 90 46 70 65 63 64 9 9 39 17 21 83 98 70 37 18 77 6 30 84 19 1 96 67 77 28 95 42 55 58 86 98 56 56 15 20 21 76 81 12 46 54 95 44 24 33 15 53 91 97 38 63 98 86 82 76 67 77 70 74 87 57 24 44 65 39 16 86 68 49 51 14 3 46 58 79 31 25 84 0 22 74 38 73 61 20 1 80 49 71 54 37 80 
79 33 98 70 1 36 38 2 87 52 57 86 63 88 69 40 72 92 15 47 30 88 60 2 89 92 52 12 98 41 45 29 74 95 0 27 31 90 81 19 95 38 5 58 26 74 50 50 19 17 97 1 5 9 4 46 1 56 11 0 49 8 81 75 3 81 2 34 24 35 5 19 73 10 29 99 37 79 49 8 97 99 61 54 60 17 53 0 25 16 66 74 24 47 49 79 81 51 13 5 
86 19 24 11 81 53 62 70 84 64 30 33 15 92 40 75 9 45 89 35 61 55 9 37 55 59 16 36 62 29 41 1 0 17 12 34 70 27 56 6 91 87 92 6 79 32 33 40 77 23 27 38 30 37 75 85 48 91 73 10 72 14 63 25 31 28 59 53 55 15 12 46 54 4 4 85 36 37 26 65 12 53 55 95 42 82 80 90 0 6 53 97 20 16 74 4 44 33 9 51 
1 21 97 7 25 53 93 13 91 19 78 55 24 33 50 67 15 83 9 40 89 62 90 61 31 64 65 27 50 75 79 3 48 28 10 74 82 3 87 25 74 18 80 99 3 31 18 19 66 27 11 55 42 53 68 25 70 34 52 72 61 31 75 9 60 37 83 94 93 23 19 19 93 51 18 96 34 88 15 0 68 79 7 62 84 76 87 54 62 0 78 23 23 5 32 35 43 68 81 88 
43 0 7 36 51 78 32 86 66 0 38 86 31 46 0 15 22 87 22 84 79 52 59 54 58 43 41 53 63 22 41 6 22 48 94 25 78 79 63 97 31 2 83 62 0 84 29 74 23 3 10 54 56 69 8 66 64 1 19 28 23 12 86 97 60 81 75 39 12 38 88 43 92 71 5 44 7 86 18 31 90 28 85 98 49 46 64 14 47 35 0 71 47 80 20 7 61 95 98 73 
34 86 16 78 10 73 23 69 60 93 0 2 22 38 0 23 84 16 89 83 51 83 54 98 64 27 57 77 22 8 3 8 46 19 87 8 45 10 78 57 3 78 59 77 68 11 53 52 79 42 88 30 26 94 28 90 21 37 19 44 45 22 52 44 94 39 52 39 1 30 48 57 61 7 86 29 70 39 34 49 34 22 79 60 16 59 2 38 48 21 82 0 96 86 90 90 26 42 81 79 
73 29 88 86 88 75 15 58 66 49 7 0 23 38 12 40 49 66 78 49 40 12 95 36 98 85 26 76 28 7 56 53 88 44 39 76 71 6 34 90 56 93 90 79 83 55 71 84 21 1 33 13 13 29 49 64 14 27 40 94 86 48 99 74 45 90 50 16 97 36 58 5 81 49 36 64 56 60 48 29 61 34 43 75 63 44 91 29 24 31 76 62 0 27 37 77 18 39 45 67 
28 4 24 9 5 12 26 61 72 74 42 34 60 85 61 23 82 4 5 6 87 81 68 19 60 57 96 30 49 94 49 29 50 73 38 55 38 64 68 62 91 10 48 51 48 61 27 82 65 32 88 53 65 8 72 25 18 21 8 19 67 57 48 17 83 38 24 21 3 44 83 46 54 84 49 54 45 28 36 11 12 76 16 77 37 40 55 7 61 63 26 80 20 0 97 3 12 21 76 67 
65 12 65 72 96 15 78 41 43 67 4 56 95 20 85 84 61 92 91 74 55 17 55 28 43 52 83 56 26 60 75 43 72 41 67 68 8 98 61 3 65 66 11 12 86 49 97 47 41 88 22 49 58 29 29 1 81 12 9 59 24 85 55 48 78 22 68 86 20 30 41 37 96 53 50 34 2 99 34 95 39 8 44 97 37 73 99 70 38 8 30 62 45 85 0 23 59 79 9 80 
9 3 69 57 56 71 92 10 70 78 5 10 86 2 59 23 75 58 93 13 19 75 28 64 60 39 88 20 70 49 52 32 52 21 41 60 93 85 70 15 63 28 25 49 30 37 24 57 95 18 23 66 93 51 31 6 42 71 26 64 72 30 96 77 51 38 37 96 23 60 12 87 88 89 88 70 26 13 27 74 31 50 92 76 53 23 82 47 46 60 12 71 90 8 48 0 46 37 42 22 
97 6 9 37 48 97 7 74 10 35 0 93 37 93 70 43 68 4 90 67 17 2 38 59 63 38 5 61 75 48 83 73 54 44 10 2 94 18 29 56 5 81 50 94 26 72 89 95 28 80 14 45 34 4 5 97 42 10 11 17 10 94 42 17 91 53 71 85 23 0 93 80 34 43 26 60 67 16 7 48 96 21 93 82 77 50 32 19 13 43 89 23 89 31 92 80 0 64 17 11 
64 11 91 50 6 70 11 26 86 18 74 34 92 67 16 69 70 0 41 83 43 30 58 85 61 51 65 50 15 35 61 31 46 53 82 4 75 45 30 61 15 4 95 7 24 63 29 46 64 22 29 59 52 39 44 65 42 10 15 9 97 29 41 43 82 75 99 57 20 30 70 35 86 17 95 10 80 76 56 96 98 37 56 2 29 0 19 71 62 87 81 59 16 74 54 50 49 0 59 21 
84 29 8 22 46 55 33 78 31 41 75 81 31 31 83 60 83 55 31 46 42 64 57 58 38 12 8 39 66 19 12 2 48 21 24 46 28 9 24 60 3 51 93 34 82 29 94 66 84 25 64 26 42 21 36 80 33 96 72 51 15 84 5 15 57 82 61 38 43 37 98 46 89 43 80 23 72 74 41 56 52 5 34 94 79 22 26 64 18 50 68 85 87 73 52 96 7 13 0 3 
3 84 49 44 28 82 67 0 56 61 9 60 66 43 6 97 18 85 62 88 35 30 74 74 55 26 71 63 92 5 66 47 90 67 91 70 49 10 70 58 71 79 70 90 75 77 87 45 14 49 33 49 79 59 76 35 86 47 50 30 4 68 29 46 35 20 16 85 82 87 95 54 18 65 96 45 42 83 90 8 85 76 58 16 35 34 51 73 33 53 3 37 21 84 84 57 56 52 94 0 
