90
84 34 0 2 66 59 57 89 24 68 21 27 3 23 1 22 46 59 25 58 44 29 61 5 39 93 6 10 91 35 9 75 21 61 77 87 20 86 76 44 54 50 23 10 73 76 32 72 35 9 82 31 90 96 36 30 41 94 40 32 81 1 59 3 62 88 90 34 75 19 30 29 21 53 91 94 81 0 18 69 85 1 0 27 97 37 57 38 83 50 
70 17 3 81 20 66 69 62 0 44 33 31 26 54 36 17 49 18 93 67 39 30 20 39 57 17 28 67 7 64 17 29 81 20 10 1 38 80 15 39 24 49 22 50 55 10 20 4 80 13 24 19 95 96 59 52 14 39 71 73 3 88 3 84 61 13 37 99 93 53 90 70 54 64 72 9 75 92 0 55 57 42 75 4 38 86 9 4 25 80 
78 29 69 33 65 82 46 3 33 92 8 24 62 14 40 86 23 15 31 41 23 40 83 50 45 74 36 54 30 13 34 60 94 55 93 60 89 92 15 23 84 75 99 98 89 39 84 64 7 67 6 82 8 41 32 5 67 20 11 98 85 97 58 80 5 4 92 94 96 59 69 80 34 68 30 23 60 66 87 0 34 93 49 94 87 33 51 54 53 62 
52 38 11 63 70 16 19 62 63 15 73 32 47 7 1 77 30 13 95 18 80 29 63 81 75 50 66 78 5 71 92 9 9 4 24 32 72 43 46 35 58 20 20 57 27 73 86 58 86 82 28 18 63 91 51 39 42 17 17 99 88 10 60 49 66 85 81 38 28 28 26 39 48 46 48 27 71 35 37 57 0 65 75 80 57 26 71 51 95 89 
2 83 51 62 32 69 47 66 59 28 94 85 19 94 83 67 73 54 2 11 11 71 76 38 52 85 16 23 88 11 64 90 94 67 53 79 36 52 45 48 32 91 33 51 85 69 71 58 23 25 69 87 97 98 25 1 83 42 76 72 5 93 62 0 60 67 31 49 72 76 97 56 67 82 8 4 51 31 62 75 56 0 14 53 82 91 6 17 85 83 
89 91 76 4 43 88 23 74 37 95 50 86 52 69 21 12 73 72 43 35 99 51 71 13 57 5 5 63 23 42 46 12 33 74 68 76 63 92 50 52 39 52 91 91 21 12 55 94 84 50 82 36 2 5 1 11 11 58 74 34 1 73 98 34 47 19 63 62 11 65 67 50 70 58 94 91 70 1 38 6 52 72 0 6 77 96 17 40 54 91 
26 7 16 25 94 64 44 57 78 7 22 45 57 44 3 3 36 25 5 26 84 9 50 78 15 27 26 32 20 81 75 46 88 92 23 82 8 67 91 86 26 66 84 36 10 39 39 98 65 96 24 1 5 74 79 20 54 6 4 74 39 80 72 79 72 96 14 32 15 5 18 42 23 54 78 34 94 69 84 11 18 61 12 0 87 91 96 41 49 0 
67 88 32 40 20 56 36 34 88 51 91 59 45 15 13 75 1 7 45 85 18 63 46 82 38 86 74 34 27 75 87 47 16 19 39 36 28 27 22 16 30 13 27 76 80 41 51 33 0 48 71 71 63 69 53 2 55 79 88 35 55 75 82 71 47 73 59 75 0 81 43 30 46 71 58 27 12 62 12 64 10 83 87 74 0 41 28 8 72 16 
43 79 44 77 2 91 50 61 18 2 94 61 85 41 32 43 20 96 57 32 61 68 68 48 94 21 41 22 81 66 90 77 45 34 54 0 77 57 61 95 59 8 57 96 49 89 40 21 38 97 5 99 17 73 99 63 46 93 85 28 59 28 5 56 62 11 56 92 68 70 87 80 78 96 76 79 38 16 0 76 66 57 27 35 31 0 99 77 71 36 
57 82 64 14 39 79 26 47 71 94 69 10 74 47 7 3 78 45 71 30 21 37 88 48 25 19 26 76 48 98 12 58 32 29 72 23 60 98 71 83 45 40 93 71 40 52 74 18 49 46 49 70 35 89 70 60 8 49 36 8 99 1 66 31 30 91 55 42 89 78 25 34 70 70 58 62 75 32 33 24 78 34 47 14 23 17 0 83 18 15 
43 17 16 62 1 98 53 8 40 42 38 17 29 8 87 39 23 62 71 56 87 50 90 34 16 65 3 42 48 74 57 43 43 25 5 44 23 58 52 63 53 90 80 34 51 20 73 74 82 44 82 21 46 24 7 14 89 63 9 89 37 18 32 80 44 90 77 67 48 81 83 53 72 15 87 75 35 12 1 70 9 83 43 55 7 51 70 0 66 31 
89 3 49 73 35 93 63 64 13 64 46 96 69 18 11 57 45 99 21 46 69 30 81 12 86 40 15 8 88 81 39 29 36 88 54 24 34 18 88 47 34 34 95 3 4 6 12 49 5 34 47 26 64 28 91 2 68 6 62 8 40 53 89 28 94 44 4 28 14 93 27 48 79 22 3 84 80 16 85 38 2 85 64 66 13 7 21 34 0 35 
94 6 89 84 86 83 28 91 63 42 36 90 42 15 64 45 51 44 13 37 34 15 22 51 34 87 58 7 73 24 42 68 82 31 52 21 66 32 12 29 26 48 71 68 63 87 65 15 84 31 4 18 46 78 69 32 65 28 39 39 4 82 59 39 65 63 60 32 95 72 13 73 72 37 41 87 24 58 54 8 89 58 27 88 36 48 20 54 28 0 
